Vertex,00:b8:c2:d0:c2:a2,02:68:eb:44:57:42,08:be:ac:19:37:7d,08:be:ac:24:d0:44,18:e8:29:17:6a:66,18:e8:29:18:6a:66,1a:e8:29:17:6a:66,1a:e8:29:18:6a:66,3c:37:86:b3:00:cf,3c:84:6a:62:09:9b,3e:e9:0e:d5:7e:1a,72:5a:0f:f9:4c:d5,86:2a:fd:9c:02:bb,86:69:93:38:2b:03,a0:a3:f0:d6:67:ce,a8:f7:d9:59:c9:b1,a8:f7:d9:59:c9:b2,a8:f7:d9:59:c9:d1,a8:f7:d9:59:c9:d2,a8:f7:d9:59:cc:e1,a8:f7:d9:59:cc:e2,a8:f7:d9:59:cd:01,a8:f7:d9:59:cd:02,a8:f7:d9:59:cd:41,a8:f7:d9:59:cd:42,a8:f7:d9:59:cd:61,a8:f7:d9:59:cd:62,a8:f7:d9:59:ce:f1,a8:f7:d9:59:ce:f2,a8:f7:d9:59:cf:11,a8:f7:d9:59:cf:12,a8:f7:d9:5a:59:51,a8:f7:d9:5a:59:52,a8:f7:d9:5a:59:71,a8:f7:d9:5a:59:72,a8:f7:d9:5a:5b:91,a8:f7:d9:5a:5b:92,a8:f7:d9:5a:5b:b1,a8:f7:d9:5a:5b:b2,a8:f7:d9:5a:5d:01,a8:f7:d9:5a:5e:f1,a8:f7:d9:5a:5e:f2,a8:f7:d9:5a:5f:11,a8:f7:d9:5a:5f:12,a8:f7:d9:5a:60:41,a8:f7:d9:5a:60:42,a8:f7:d9:5a:61:31,a8:f7:d9:5a:61:32,a8:f7:d9:5a:61:51,a8:f7:d9:5a:61:52,a8:f7:d9:e6:c5:21,a8:f7:d9:e6:c5:22,a8:f7:d9:e6:c5:41,a8:f7:d9:e6:c5:42,a8:f7:d9:e6:d0:f1,a8:f7:d9:e6:d0:f2,c0:25:2f:3f:8f:f0,c0:25:2f:8e:f7:d4,ca:5a:cf:c7:e1:91,ca:c9:a3:ac:0a:f3,ca:c9:a3:ac:ca:8b,d8:0d:17:49:97:fe,f0:b4:d2:34:55:72
296,-100,-100,-100,-100,-59,-59,-58,-100,-100,-100,-100,-100,-69,-64,-100,-77,-77,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-62,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-56,-100
296,-100,-100,-100,-100,-52,-59,-100,-60,-100,-100,-100,-100,-69,-68,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-57,-100
296,-100,-100,-100,-100,-52,-59,-100,-60,-100,-100,-100,-100,-69,-68,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-57,-100
296,-100,-100,-100,-100,-55,-59,-55,-100,-100,-100,-100,-100,-74,-69,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-58,-100
296,-100,-100,-100,-100,-55,-59,-55,-100,-100,-100,-100,-100,-74,-69,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-58,-100
296,-100,-100,-100,-100,-58,-56,-58,-100,-100,-100,-89,-100,-74,-67,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-45,-45,-59,-62,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-58,-100
296,-100,-100,-100,-100,-58,-56,-58,-100,-100,-100,-89,-100,-74,-67,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-45,-45,-59,-62,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-58,-100
296,-100,-100,-100,-100,-54,-60,-54,-61,-100,-100,-90,-100,-71,-66,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-55,-100
295,-100,-100,-100,-100,-56,-62,-100,-100,-100,-100,-100,-100,-70,-68,-100,-100,-100,-78,-79,-83,-84,-100,-100,-100,-100,-85,-100,-100,-100,-81,-87,-100,-100,-63,-63,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-66,-57,-100
295,-100,-100,-100,-100,-53,-57,-100,-100,-100,-100,-100,-100,-70,-67,-100,-72,-72,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-40,-40,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-56,-100
295,-100,-100,-100,-100,-53,-57,-100,-100,-100,-100,-100,-100,-70,-67,-100,-72,-72,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-40,-40,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-56,-100
295,-100,-100,-100,-100,-50,-58,-50,-100,-100,-100,-100,-100,-75,-69,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-61,-61,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-56,-100
295,-100,-100,-100,-100,-50,-58,-50,-100,-100,-100,-100,-100,-75,-69,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-61,-61,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-56,-100
295,-100,-100,-100,-100,-50,-56,-50,-56,-100,-100,-100,-100,-73,-66,-100,-100,-100,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-56,-100
295,-100,-100,-100,-100,-50,-56,-50,-56,-100,-100,-100,-100,-73,-66,-100,-100,-100,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-56,-100
295,-100,-100,-100,-100,-53,-63,-100,-100,-100,-100,-100,-100,-74,-67,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-100,-100,-42,-42,-62,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-58,-100
295,-100,-100,-100,-100,-53,-63,-100,-100,-100,-100,-100,-100,-74,-67,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-100,-100,-42,-42,-62,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-58,-100
295,-100,-100,-100,-100,-55,-57,-55,-100,-100,-100,-100,-100,-75,-65,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-55,-100
294,-100,-100,-100,-100,-54,-58,-100,-100,-100,-100,-100,-100,-75,-66,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-41,-65,-65,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-57,-100
294,-100,-100,-100,-100,-55,-55,-100,-100,-100,-100,-100,-100,-66,-67,-100,-100,-100,-82,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-46,-57,-58,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-62,-100
294,-100,-100,-100,-100,-55,-55,-100,-100,-100,-100,-100,-100,-66,-67,-100,-100,-100,-82,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-46,-57,-58,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-62,-100
294,-100,-100,-100,-100,-49,-55,-100,-100,-100,-100,-100,-100,-67,-65,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-56,-57,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-59,-100
294,-100,-100,-100,-100,-49,-55,-100,-100,-100,-100,-100,-100,-67,-65,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-56,-57,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-59,-100
294,-100,-100,-100,-100,-49,-57,-100,-100,-100,-100,-100,-100,-67,-66,-100,-75,-75,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-47,-47,-57,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-58,-100
294,-100,-100,-100,-100,-49,-57,-100,-100,-100,-100,-100,-100,-67,-66,-100,-75,-75,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-47,-47,-57,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-58,-100
294,-100,-100,-100,-100,-48,-55,-100,-100,-100,-100,-100,-100,-69,-64,-86,-76,-76,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-46,-46,-57,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-61,-100
294,-100,-100,-100,-100,-48,-55,-100,-100,-100,-100,-100,-100,-69,-64,-86,-76,-76,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-46,-46,-57,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-61,-100
294,-100,-100,-100,-100,-50,-60,-100,-60,-100,-100,-100,-100,-69,-64,-100,-100,-100,-78,-78,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-57,-100
293,-100,-100,-100,-100,-62,-57,-100,-100,-100,-100,-100,-100,-66,-71,-100,-77,-77,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-55,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-56,-100
293,-100,-100,-100,-100,-59,-56,-100,-56,-100,-100,-91,-87,-65,-68,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-55,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-56,-100
293,-100,-100,-100,-100,-59,-56,-100,-56,-100,-100,-91,-87,-65,-68,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-55,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-56,-100
293,-100,-100,-100,-100,-59,-56,-100,-57,-100,-100,-100,-100,-71,-67,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-53,-100
293,-100,-100,-100,-100,-59,-56,-100,-57,-100,-100,-100,-100,-71,-67,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-53,-100
293,-100,-100,-100,-100,-58,-59,-100,-100,-100,-100,-100,-100,-70,-65,-100,-100,-100,-84,-85,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-56,-100,-75,-83,-83,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-55,-100
293,-100,-100,-100,-100,-58,-59,-100,-100,-100,-100,-100,-100,-70,-65,-100,-100,-100,-84,-85,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-56,-100,-75,-83,-83,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-55,-100
293,-100,-100,-100,-100,-59,-56,-100,-56,-100,-100,-92,-88,-72,-67,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-54,-100
293,-100,-100,-100,-100,-59,-56,-100,-56,-100,-100,-92,-88,-72,-67,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-54,-100
293,-100,-100,-100,-100,-57,-56,-57,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-85,-85,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-40,-40,-57,-100,-100,-76,-82,-100,-100,-100,-100,-100,-100,-100,-100,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-54,-100
292,-100,-100,-100,-100,-56,-62,-57,-100,-100,-100,-100,-100,-67,-69,-100,-100,-100,-80,-80,-100,-100,-82,-84,-100,-100,-100,-100,-100,-100,-100,-100,-41,-41,-55,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-58,-100
292,-100,-100,-100,-100,-60,-60,-100,-60,-100,-100,-100,-77,-70,-69,-100,-100,-100,-85,-85,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-58,-100
292,-100,-100,-100,-100,-60,-60,-100,-60,-100,-100,-100,-77,-70,-69,-100,-100,-100,-85,-85,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-58,-100
292,-100,-100,-100,-100,-55,-60,-100,-60,-100,-100,-100,-77,-70,-68,-88,-79,-79,-85,-85,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-58,-100
292,-100,-100,-100,-100,-55,-60,-100,-60,-100,-100,-100,-77,-70,-68,-88,-79,-79,-85,-85,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-58,-100
292,-100,-100,-100,-100,-57,-63,-100,-100,-100,-100,-100,-79,-69,-68,-100,-100,-100,-84,-84,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-51,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-58,-100
292,-100,-100,-100,-100,-57,-63,-100,-100,-100,-100,-100,-79,-69,-68,-100,-100,-100,-84,-84,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-51,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-58,-100
292,-100,-100,-100,-100,-59,-62,-59,-100,-100,-100,-100,-78,-67,-70,-100,-100,-100,-83,-84,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-43,-43,-52,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-59,-100
292,-100,-100,-100,-100,-59,-62,-59,-100,-100,-100,-100,-78,-67,-70,-100,-100,-100,-83,-84,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-43,-43,-52,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-59,-100
292,-100,-100,-100,-100,-58,-62,-58,-100,-100,-100,-100,-78,-70,-70,-90,-100,-100,-82,-82,-71,-72,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-43,-43,-52,-52,-75,-75,-84,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-59,-100
291,-100,-100,-100,-100,-58,-58,-100,-59,-100,-100,-100,-100,-70,-68,-100,-100,-100,-81,-82,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-60,-100
291,-100,-100,-100,-100,-62,-61,-100,-100,-100,-100,-100,-76,-64,-61,-100,-78,-100,-84,-84,-100,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-37,-37,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-59,-100
291,-100,-100,-100,-100,-62,-61,-100,-100,-100,-100,-100,-76,-64,-61,-100,-78,-100,-84,-84,-100,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-37,-37,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-59,-100
291,-100,-100,-100,-100,-61,-63,-100,-100,-100,-100,-100,-79,-64,-65,-100,-100,-100,-84,-84,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-36,-36,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-57,-100
291,-100,-100,-100,-100,-61,-63,-100,-100,-100,-100,-100,-79,-64,-65,-100,-100,-100,-84,-84,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-36,-36,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-57,-100
291,-100,-100,-100,-100,-60,-60,-100,-100,-100,-100,-100,-78,-65,-68,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-36,-37,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-59,-100
291,-100,-100,-100,-100,-60,-60,-100,-100,-100,-100,-100,-78,-65,-68,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-36,-37,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-59,-100
291,-100,-100,-100,-100,-59,-59,-59,-100,-100,-100,-100,-79,-62,-67,-100,-100,-100,-83,-84,-100,-68,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-35,-36,-57,-57,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-59,-100
291,-100,-100,-100,-100,-59,-59,-59,-100,-100,-100,-100,-79,-62,-67,-100,-100,-100,-83,-84,-100,-68,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-35,-36,-57,-57,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-59,-100
291,-100,-100,-100,-100,-59,-62,-100,-100,-100,-100,-100,-79,-64,-64,-100,-100,-100,-86,-86,-100,-100,-77,-78,-100,-100,-100,-100,-100,-100,-100,-100,-36,-36,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-56,-100
315,-100,-100,-100,-100,-53,-51,-53,-51,-100,-100,-100,-85,-71,-63,-87,-100,-100,-79,-79,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-53,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-58,-100
315,-100,-100,-100,-100,-53,-51,-53,-51,-100,-100,-100,-85,-71,-63,-87,-100,-100,-79,-79,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-53,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-58,-100
315,-100,-100,-100,-100,-51,-54,-51,-54,-100,-100,-100,-83,-74,-62,-100,-100,-100,-79,-79,-72,-72,-77,-77,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-54,-54,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-61,-100
315,-100,-100,-100,-100,-51,-54,-51,-54,-100,-100,-100,-83,-74,-62,-100,-100,-100,-79,-79,-72,-72,-77,-77,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-54,-54,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-61,-100
315,-100,-100,-100,-100,-52,-53,-51,-100,-100,-100,-100,-100,-72,-67,-100,-100,-100,-79,-79,-72,-72,-80,-81,-100,-100,-100,-100,-100,-100,-85,-85,-38,-39,-53,-54,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-57,-100
315,-100,-100,-100,-100,-52,-53,-51,-100,-100,-100,-100,-100,-72,-67,-100,-100,-100,-79,-79,-72,-72,-80,-81,-100,-100,-100,-100,-100,-100,-85,-85,-38,-39,-53,-54,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-57,-100
315,-85,-100,-100,-100,-51,-53,-51,-100,-100,-100,-100,-100,-71,-68,-100,-100,-100,-75,-76,-72,-72,-78,-78,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-53,-53,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-57,-100
315,-85,-100,-100,-100,-51,-53,-51,-100,-100,-100,-100,-100,-71,-68,-100,-100,-100,-75,-76,-72,-72,-78,-78,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-53,-53,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-57,-100
315,-100,-100,-100,-100,-52,-52,-53,-52,-100,-100,-100,-100,-69,-64,-100,-100,-100,-81,-81,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-87,-86,-41,-100,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-56,-100
